Property_id,category,governorate,city,location_full,location_name,property_type,Title,Business_Type,price_egp,price_period,price_per_sqm,size_sqm,latitude,longitude
67998240,Shop,Giza,Sheikh Zayed,"Arkan Plaza, 26th of July Corridor, Sheikh Zayed City, Giza",Arkan Plaza,Shop,shop for rent in arkan prime location in zayed,General Commercial Shop,200000,monthly,2000,100,30.02527237,30.99436188
67995968,Shop,Giza,Sheikh Zayed,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",Capital Business Park,Shop,Ground Shop with Oudoor Area - Waslet Dahshour,General Commercial Shop,200000,monthly,1538.46,130,30.02540207,31.01024437
67995187,Shop,Cairo,New Cairo,"Ja'far ibn Abi Talib St., El Yasmeen 4, El Yasmeen, New Cairo City, Cairo",Ja'far ibn Abi Talib St.,Shop,Empty shop for rent in the mall in Yasmine in the,General Commercial Shop,37000,monthly,725.49,51,30.0405941,31.44783211
67742560,Shop,Cairo,New Cairo,"Golden Gate, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Golden Gate,Shop,Prime Commercial Shop in New Cairo High ROI,General Commercial Shop,375000,monthly,2500,150,30.02476501,31.50112534
67740759,Shop,Cairo,Cairo,"Street 217, Degla, Hay El Maadi, Cairo",Street 217,Shop,Shop for rent | Prime location | Degla Maadi,General Commercial Shop,160000,monthly,640,250,29.96069145,31.2753067
67740172,Shop,Cairo,New Cairo,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Bank Center Street,Shop,Commercial space for rent - New Cairo,General Commercial Shop,336000,monthly,1400,240,30.01827621,31.42161369
67740169,Shop,Giza,Sheikh Zayed,"Al Nada, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Al Nada,Shop,"A shop located next to Zayed Specialized Hospital,",General Commercial Shop,85000,monthly,825.24,103,30.02576637,31.00514412
67737497,Shop,Giza,Sheikh Zayed,"Za Mall, Waslet Dahshur Road, Sheikh Zayed City, Giza",Za Mall,Shop,a shop in a high-traffic commercial destination,General Commercial Shop,55000,monthly,1375,40,30.01588821,30.97442245
67736939,Shop,Cairo,New Cairo,"Riviera heights, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Riviera heights,Shop,Commercial spaces available for immediate delivery,General Commercial Shop,29768,monthly,875.53,34,30.0234108,31.48687363
67735536,Shop,Cairo,New Cairo,"Riviera heights, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Riviera heights,Shop,Commercial instant delivery in Riviera Heights 45m,General Commercial Shop,40440,monthly,898.67,45,30.0234108,31.48687363
67734898,Shop,Giza,Sheikh Zayed,"Piazza 59 Mall, 6th District, Sheikh Zayed City, Giza",Piazza 59 Mall,Shop,Finished Shop190MRent  Piazza 59 Mall Sheikh Zayed,General Commercial Shop,228000,monthly,1200,190,30.03994179,30.98538589
67734068,Shop,Cairo,New Cairo,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Bank Center Street,Shop,shop 301m in Idris Hub 90th Street Fifth Settlemen,General Commercial Shop,882000,monthly,2930.23,301,30.01827621,31.42161369
67733460,Shop,Cairo,New Cairo,"Granoy, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Granoy,Shop,Ready to Move Shop for Rent with Prime Location,General Commercial Shop,90000,monthly,1500,60,30.02072525,31.43012428
67732903,Shop,Giza,6Th Of October,"Kazan Plaza, 6 October Compounds, 6 October City, Giza",Kazan Plaza,Shop,For Rent 1290 sqm Commercial shop in Kazan Mall,General Commercial Shop,1600000,monthly,1240.31,1290,0.008395,30.96513176
67731079,Shop,Cairo,New Cairo,"Doctor Ahmed Okasha St., El Banafseg 6, El Banafseg, New Cairo City, Cairo",Doctor Ahmed Okasha St.,Shop,"Shops for rent in a commercial mall in Banafseg, s",General Commercial Shop,65000,monthly,1300,50,30.05528069,31.46738815
67730850,Shop,Cairo,Cairo,"Ahmed Al Zomor St., 9th Zone, Nasr City, Cairo",Ahmed Al Zomor St.,Shop,Commercial space for rent in Nasr City,General Commercial Shop,220000,monthly,378.01,582,30.04782295,31.36668777
67730857,Shop,Cairo,Cairo,"Mostafa Al Nahas St., 6th Zone, Nasr City, Cairo",Mostafa Al Nahas St.,Shop,"Luxury commercial space in a prime location,",General Commercial Shop,195000,monthly,600,325,30.05398369,31.3391037
67730006,Shop,Cairo,New Cairo,"Street70, District 2, The 5th Settlement, New Cairo City, Cairo",Street70,Shop,Shop for rent at the lowest price per meter in a c,General Commercial Shop,30000,monthly,600,50,30.01462746,31.43605042
67729352,Shop,Cairo,New Cairo,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Palm Hills New Cairo,Shop,Commercial space for rent - New Cairo,General Commercial Shop,246000,monthly,1000,246,30.01227188,31.57951546
67727763,Shop,Cairo,New Cairo,"North Lotus, El Lotus, New Cairo City, Cairo",North Lotus,Shop,Shop for rent in Leros Mall - North 90,General Commercial Shop,470000,monthly,3916.67,120,30.03479195,31.52073669
67727762,Shop,Cairo,New Cairo,"W Signature By Waterway, South Investors Area, New Cairo City, Cairo",W Signature By Waterway,Shop,Pharmacy for rent in WaterWay W Signature,Pharmacy,488000,monthly,2000,244,30.01969528,31.47553635
67469172,Shop,Giza,Sheikh Zayed,"Walk of Cairo, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Walk of Cairo,Shop,Under Market Price Shop 98m Finished With ACs,General Commercial Shop,95000,monthly,969.39,98,30.07733917,30.95166206
71654985,Shop,Alexandria,Alexandria,"Cleopatra, Hay Sharq, Alexandria",Cleopatra,Shop,"Licensed shop for rent, 570 sqm, finished",General Commercial Shop,100000,monthly,175.44,570,31.21996689,29.93901062
71653081,Shop,Giza,Sheikh Zayed,"12th District, Sheikh Zayed City, Giza",12th District,Shop,Shop - Ready to Move Prime Location,General Commercial Shop,30000,monthly,769.23,39,30.04366875,30.98477745
66700875,Shop,Giza,Sheikh Zayed,"Six West, Beverly Hills, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Six West,Shop,"Commercial Shop on the Main St,Very Prime Location",General Commercial Shop,200000,monthly,740.74,270,30.07122803,30.93604469
66699596,Shop,Giza,Sheikh Zayed,"Sodic West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Sodic West,Shop,"Shope Or Office, in The Strip Mall, Sheikh Zayed",General Commercial Shop,140000,monthly,921.05,152,30.0762558,30.9474411
66696133,Shop,Giza,6Th Of October,"Kazan Plaza, 6 October Compounds, 6 October City, Giza",Kazan Plaza,Shop,For Rent Commercial shop in Kazan Mall,General Commercial Shop,71500,monthly,1300,55,0.008395,30.96513176
66689708,Shop,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Shop,"Shop 67 meters,Direct Frontage,Immediate operation",General Commercial Shop,100000,monthly,1492.54,67,30.03129959,30.99361992
66688764,Shop,Giza,Giza,"Geziret Al Arab St. (El Mohandes Mohamed Hassan Helmy), Mohandessin, Giza",Geziret Al Arab St. (El Mohandes Mohamed Hassan Helmy),Shop,Commercial shop for rent in Gezirat Al Arab St..,General Commercial Shop,150000,monthly,937.5,160,30.05569649,31.20097542
66688306,Shop,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Shop,"111 Meters For Rent,Direct Frontage,Fully finished",General Commercial Shop,250000,monthly,2252.25,111,30.03129959,30.99361992
66685755,Shop,Cairo,New Cairo,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Bank Center Street,Shop,shop 200m rent in the Banks Complex Fifth Settleme,General Commercial Shop,150000,monthly,750,200,30.01827621,31.42161369
66438534,Shop,Cairo,New Cairo,"Mohamed Naguib Axis, Abou El Houl, New Cairo City, Cairo",Mohamed Naguib Axis,Shop,Large Retail Space 90 sqm Value Mall,General Commercial Shop,90000,monthly,1000,90,29.98224831,31.4688015
66423103,Shop,Cairo,New Cairo,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Palm Hills New Cairo,Shop,Commercial Shop for Rent 95m2 Palm Hills New Cairo,General Commercial Shop,100000,monthly,714.29,140,30.01227188,31.57951546
66423011,Shop,Cairo,New Cairo,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Palm Hills New Cairo,Shop,Commercial Shop for Rent 188 m2 Palm Hills,General Commercial Shop,188000,monthly,1000,188,30.01227188,31.57951546
66420895,Shop,Cairo,Cairo,"Makram Ebeid St., 6th Zone, Nasr City, Cairo",Makram Ebeid St.,Shop,Shop for rent in a prime location on Makram Ebeid,General Commercial Shop,60000,monthly,1500,40,30.0675106,31.34418106
66176877,Shop,Cairo,Cairo,"Al Nasr St., El Laselky, New Maadi, Hay El Maadi, Cairo",Al Nasr St.,Shop,Shop for Rent in New Maadi,General Commercial Shop,25000,monthly,500,50,29.97792435,31.28835106
66172113,Shop,Cairo,Cairo,"Makram Ebeid St., 6th Zone, Nasr City, Cairo",Makram Ebeid St.,Shop,Commercial Showroom / Admin Headquarters for rent.,General Commercial Shop,425000,monthly,397.2,1070,30.0675106,31.34418106
70369412,Shop,Cairo,New Cairo,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",North Teseen St.,Shop,Ready-to-rent commercial space in Fifth Settlement,General Commercial Shop,1440000,monthly,1200,1200,30.07310104,31.53912735
70365756,Shop,Cairo,New Cairo,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",North Teseen St.,Shop,Fully finished commercial space for rent New Cairo,General Commercial Shop,400000,monthly,1142.86,350,30.07310104,31.53912735
65920865,Shop,Cairo,Cairo,"Zaker Hussein St., Al Hadiqah Al Dawliyah, 7th District, Nasr City, Cairo",Zaker Hussein St.,Shop,Shop for rent in Zakir Hussein Street - Nasr City,General Commercial Shop,25000,monthly,925.93,27,30.04458618,31.33919907
65914910,Shop,Cairo,New Cairo,"Mohamed Naguib Axis, Abou El Houl, New Cairo City, Cairo",Mohamed Naguib Axis,Shop,Modern Commercial Space 90 sqm - New Cairo,General Commercial Shop,155000,monthly,1722.22,90,29.98224831,31.4688015
65909310,Shop,Cairo,Cairo,"Emarat Dobat Almaza, Al Thawra St., Almazah, Heliopolis - Masr El Gedida, Cairo",Emarat Dobat Almaza,Shop,Retail for Rent 1300M prime location on AlThawra,General Commercial Shop,1300000,monthly,1000,1300,30.08693886,31.33426857
65909306,Shop,Cairo,New Cairo,"Tolip El Narges, The 5th Settlement, New Cairo City, Cairo",Tolip El Narges,Shop,Shop for rent 198m on the facade in Al Narges,General Commercial Shop,277200,monthly,1400,198,30.02180862,31.46517754
65909304,Shop,Cairo,New Cairo,"Tolip El Narges, The 5th Settlement, New Cairo City, Cairo",Tolip El Narges,Shop,Shop for rent 345m on the facade in AlNarges,General Commercial Shop,650000,monthly,1884.06,345,30.02180862,31.46517754
65909291,Shop,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Shop,Shop Store for rent 271 sqm in Mivida Boulevard,General Commercial Shop,700000,monthly,2583.03,271,30.00575066,31.53399849
65909263,Shop,Cairo,New Cairo,"One Ninety Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",One Ninety Mall,Shop,"Pharmacy forrent,prime location/90 South directly",Pharmacy,175500,monthly,1500,117,30.0146637,31.40620613
65665020,Shop,Cairo,New Cairo,"N 90 BUSINESS COMPLEX, North Teseen St., The 5th Settlement, New Cairo City, Cairo",N 90 BUSINESS COMPLEX,Shop,Luxury Finished Shop For Rent in  ( HQ ),General Commercial Shop,100000,monthly,1470.59,68,30.02827835,31.48352814
70109648,Shop,Giza,Sheikh Zayed,"Beverly Hills, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Beverly Hills,Shop,Shop for rent for sale in walk of cairo,General Commercial Shop,120000,monthly,1250,96,30.06166649,30.94652367
65165159,Shop,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Shop,Shop 67 Meters in one of the most Prime location,General Commercial Shop,100000,monthly,1492.54,67,30.03129959,30.99361992
65154509,Shop,Giza,Sheikh Zayed,"Al Karma 4, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Al Karma 4,Shop,SHOP FOE RENT IN KARMA 4 -100m,General Commercial Shop,85000,monthly,850,100,30.04056549,30.99054337
65154188,Shop,Giza,Giza,"Lebanon St., Mohandessin, Giza",Lebanon St.,Shop,120-meter commercial shop with commercial license,General Commercial Shop,150000,monthly,1250,120,30.05755424,31.19556046
65154051,Shop,Giza,6Th Of October,"Centrada Plaza, Juhayna Square, 6 October City, Giza",Centrada Plaza,Shop,First floor retail shop for rent on Juhayna sq,General Commercial Shop,65000,monthly,1226.42,53,30.00835037,30.98380089
65154010,Shop,Giza,6Th Of October,"Centrada Plaza, Juhayna Square, 6 October City, Giza",Centrada Plaza,Shop,shop for rent prime location within Centrada Mall,General Commercial Shop,65000,monthly,1226.42,53,30.00835037,30.98380089
64908579,Shop,Cairo,Cairo,"Capital East, Nasr City Compounds, Nasr City, Cairo",Capital East,Shop,"35sqm Shop for Rent - Suitable for All Activities,",General Commercial Shop,12000,monthly,342.86,35,30.0338192,31.35781479
64897579,Shop,Cairo,New Cairo,"ELEGANTRY, District 1, The 5th Settlement, New Cairo City, Cairo",ELEGANTRY,Shop,Shop for Rent at Elegantree Mall 35 sqm out41,General Commercial Shop,35000,monthly,1000,35,30.00735283,31.43020439
64895984,Shop,Cairo,Cairo,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo",Masaken Sheraton,Shop,Commercial Shop for Rent - Sheraton Residences,General Commercial Shop,120000,monthly,400,300,30.10527039,31.37614822
64642225,Shop,Cairo,New Cairo,"One Kattameya, El Katameya Compounds, El Katameya, New Cairo City, Cairo",One Kattameya,Shop,Shop 360m for rent in one kattameya prime location,General Commercial Shop,360000,monthly,1000,360,29.98042679,31.35647011
64641977,Shop,Cairo,Cairo,"Al Mostashar Hafez Badawi St., Al Hadiqah Al Dawliyah, 7th District, Nasr City, Cairo",Al Mostashar Hafez Badawi St.,Shop,shop fully finished for rent in el hay 7 nasr city,General Commercial Shop,30000,monthly,714.29,42,30.04149055,31.33663368
64396505,Shop,Cairo,Cairo,"Tabarak, Zahraa El Maadi, Hay El Maadi, Cairo",Tabarak,Shop,30m Shop Rent Ready To Operate - Zahraa Maadi,General Commercial Shop,12000,monthly,400,30,29.97971344,31.33699036
64396229,Shop,Cairo,New Cairo,"Kernel Business Hub, North Teseen St., The 5th Settlement, New Cairo City, Cairo",Kernel Business Hub,Shop,commercial shop for rent perfect opportunity,General Commercial Shop,69000,monthly,1500,46,30.01992607,31.43036652
64393964,Shop,Cairo,Cairo,"Al Thawra St., El Korba, Heliopolis - Masr El Gedida, Cairo",Al Thawra St.,Shop,Commercial for Rent in Thawra street-Heliopolis,General Commercial Shop,253650,monthly,950,267,30.08782196,31.33182716
64392851,Shop,Cairo,New Cairo,"Riviera heights, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Riviera heights,Shop,Commercial space instant delivery Riviera Heig,General Commercial Shop,40440,monthly,898.67,45,30.0234108,31.48687363
64391718,Shop,Alexandria,Alexandria,"Abou Quer Road, Roushdy, Hay Sharq, Alexandria",Abou Quer Road,Shop,Shop for rent 235 sqm Rushdi - (Abu Qir St.).,General Commercial Shop,100000,monthly,425.53,235,31.22846031,29.95257759
64387742,Shop,Cairo,New Cairo,"Agora Commercial Complex, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Agora Commercial Complex,Shop,Shop 96 m Agora Golden Square Fifth Settlement,General Commercial Shop,144000,monthly,1500,96,30.01981735,31.52850342
64386708,Shop,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Shop,"Shop 67 Meters Prime Shop for Rent,Heart of Zayed",General Commercial Shop,100000,monthly,1492.54,67,30.03129959,30.99361992
64384120,Shop,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Shop,111 Meters in strategic location-Strong investment,General Commercial Shop,250000,monthly,2252.25,111,30.03129959,30.99361992
64382778,Shop,Giza,Giza,"Ahmed Orabi St., Mohandessin, Giza",Ahmed Orabi St.,Shop,"Shop for rent, 65 sq m, Ahmed Orabi Street - Mohan",General Commercial Shop,55000,monthly,846.15,65,30.06772232,31.19874382
64132774,Shop,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Shop,"Shop 67 Meters Ready for Operation ,Prime location",General Commercial Shop,100000,monthly,1492.54,67,30.03129959,30.99361992
69836209,Shop,Cairo,New Cairo,"Ring Road, The 5th Settlement, New Cairo City, Cairo",Ring Road,Shop,Showroom for rent at ring road and sokhana road,General Commercial Shop,250000,monthly,531.91,470,30.0097599,31.40007019
63882441,Shop,Giza,Sheikh Zayed,"Walk of Cairo, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Walk of Cairo,Shop,Shop for rent ground floor 200 Walk of Cairo Bever,General Commercial Shop,170000,monthly,850,200,30.07733917,30.95166206
63882437,Shop,Giza,Sheikh Zayed,"Walk of Cairo, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Walk of Cairo,Shop,Shop for rent 100m in Walk of Care Beverly Hills Z,General Commercial Shop,85000,monthly,850,100,30.07733917,30.95166206
69824865,Shop,Cairo,New Cairo,"Al Narges 4, Al Narges, New Cairo City, Cairo",Al Narges 4,Shop,Donôt Miss the Opportunity - HotDeal- ShopForRent,General Commercial Shop,90000,monthly,1285.71,70,30.0087471,31.45083237
69824781,Shop,Cairo,New Cairo,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",South Teseen St.,Shop,Last Shop At Ground Floor for Rent On 90 Street,General Commercial Shop,72000,monthly,1500,48,29.96693993,31.54563713
63395890,Shop,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Shop,For rent: a commercial shop with a prime location,General Commercial Shop,130000,monthly,1214.95,107,30.03129959,30.99361992
63395896,Shop,Giza,Sheikh Zayed,"Central Avenue, 2nd District, Sheikh Zayed City, Giza",Central Avenue,Shop,Retail shop for rent in Central Avenue  ground flo,General Commercial Shop,216000,monthly,2000,108,30.02733231,31.01104546
63393239,Shop,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Shop,"Shop 67 Meters ,Prime Location in Sheikh Zayed",General Commercial Shop,100000,monthly,1492.54,67,30.03129959,30.99361992
63392137,Shop,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Shop,Prime Shop 111 Meters For Rent -Direct Frontage,General Commercial Shop,250000,monthly,2252.25,111,30.03129959,30.99361992
63387220,Shop,Giza,Sheikh Zayed,"The Gate Plaza Mall, 10th District, Sheikh Zayed City, Giza",The Gate Plaza Mall,Shop,Commercial for rent 100 square meters in zayed pl,General Commercial Shop,60000,monthly,600,100,30.03858185,30.97801208
63143285,Shop,Cairo,Zamalek,"Shagaret Al Dor St., Zamalek, Cairo",Shagaret Al Dor St.,Shop,"Commercial shop for rent, 200 sq m, off Shajarat A",General Commercial Shop,90000,monthly,450,200,30.06083107,31.21846008
63141907,Shop,Giza,Giza,"Mostafa Mahmoud Square, Mohandessin, Giza",Mostafa Mahmoud Square,Shop,Commercial space of 300m≤ for rent in Mustafa Mahm,General Commercial Shop,100000,monthly,333.33,300,30.05321312,31.20183945
63141317,Shop,Giza,Giza,"Mosadak St., Dokki, Giza",Mosadak St.,Shop,"Commercial shop for rent, 220 sq m, off Musaddaq S",General Commercial Shop,150000,monthly,681.82,220,30.04009819,31.2078476
63130225,Shop,Giza,6Th Of October,"Al Nawadi St, Hadayek October, 6 October City, Giza",Al Nawadi St,Shop,Shop for Rent with Spacious Garden Prime Location,General Commercial Shop,80000,monthly,640,125,29.91459274,31.07165527
62895955,Shop,Cairo,Cairo,"Mostafa Al Nahas St., 6th Zone, Nasr City, Cairo",Mostafa Al Nahas St.,Shop,„Õ· ··«ÌÃ«— ⁄·Ì «·‘«—⁄ «·—¶Ì”Ì  Ç«∑⁄ «·∑Ì—«Ü,General Commercial Shop,60000,monthly,428.57,140,30.05398369,31.3391037
62894062,Shop,Giza,Sheikh Zayed,"Beverly Hills Road, 17th District, Sheikh Zayed City, Giza",Beverly Hills Road,Shop,"Shop for Rent West Square Beverly Hills, Zayed",General Commercial Shop,120000,monthly,1000,120,30.06142044,30.9465313
